"id","atlas_id","name","acronym","red","green","blue","st_order","st_level","ontology_id","hemisphere_id","sibling_order","created_at","updated_at","row_number"
5018,5017,"hippocampal cortex","CACx",255,112,160,416,11,8,3,416,"","","3199"
5020,5019,"tuberal floor","TubF",209,38,153,149,6,8,3,149,"","","3200"
5022,5021,"dorsomedial preoptic area, superficial part","DMPAs",209,42,164,34,11,8,3,34,"","","3201"
5024,5023,"intermediate stratum of my1BL","my1BLi",251,255,140,1627,10,8,3,1627,"","","3202"
5026,5025,"periventricular stratum of PcPV","PcPVp",204,161,92,788,10,8,3,788,"","","3203"
5028,5027,"infundibulum","Inf",209,63,161,151,8,8,3,151,"","","3204"
5030,5029,"ventricular zone of r3BL","r3BLv",158,140,255,1326,9,8,3,1326,"","","3205"
5032,5031,"decussation of medial lemniscus","mld",204,204,204,1681,12,8,3,1681,"","","3206"
5034,5033,"peduncular (caudal) hypothalamus","PedHy",237,92,162,457,4,8,3,457,"","","3207"
5036,5035,"ventricles, r2 roof plate","v_r2R",187,110,255,1768,5,8,3,1768,"","","3208"
5038,5037,"lateral pallium","LPall",237,141,107,350,7,8,3,350,"","","3209"
5040,5039,"retromammillary area, lateral part","RML",237,47,143,546,11,8,3,546,"","","3210"
5042,5041,"magnocellular zona incerta","ZIM",238,242,145,588,11,8,3,588,"","","3211"
5044,5043,"r3 part of pontine nuclei","r3Pn",202,191,255,1353,11,8,3,1353,"","","3212"
5046,5045,"OB olfactory fiber layer","OB-OFL",181,93,60,308,11,8,3,308,"","","3213"
5048,5047,"occipital cortex","OCx",224,11,11,395,11,8,3,395,"","","3214"
5050,5049,"retromammillary area, medial part","RMM",237,47,143,544,11,8,3,544,"","","3215"
5052,5051,"superficial stratum of PcPV","PcPVs",204,161,92,792,10,8,3,792,"","","3216"
5054,5053,"medial longitudinal fascicle (tract)","mlf",204,204,204,1668,12,8,3,1668,"","","3217"
5056,5055,"dorsomedial part of AV","AVDM",191,172,77,660,13,8,3,660,"","","3218"
5058,5057,"mantle zone of my1BL","my1BLm",251,255,140,1625,9,8,3,1625,"","","3219"
5060,5059,"nucleus of the stria terminalis, medial division, ventral part","STMV",255,136,51,204,11,8,3,204,"","","3220"
5062,5061,"A13 dopaminergic cell group","A13",238,242,145,587,11,8,3,587,"","","3221"
5064,5063,"intermediate stratum of r9BI","r9BIi",166,244,255,1547,10,8,3,1547,"","","3222"
5066,5065,"r3 part of the trigeminal motor nucleus (postmigratory position)","r3-5M",154,115,255,1318,11,8,3,1318,"","","3223"
5068,5067,"parabrachial part of the periaqueductal gray","PB-PAG",255,64,218,1059,12,8,3,1059,"","","3224"
5070,5069,"p2 portion of the medial terminal nucleus of the accessory optic tract","p2MT",237,204,92,743,11,8,3,743,"","","3225"
5072,5071,"dorsal cap of CPa","PaDC",237,71,149,465,12,8,3,465,"","","3226"
5074,5073,"caudal linear (raphe) nucleus","CLi",255,191,251,1133,11,8,3,1133,"","","3227"
5076,5075,"ventricular zone of PcPV","PcPVv",204,161,92,786,9,8,3,786,"","","3228"
5078,5077,"anteromedial nucleus","AM",191,172,77,662,12,8,3,662,"","","3229"
5080,5079,"central layers of TG","TGC",0,223,72,918,11,8,3,918,"","","3230"
5082,5081,"cerebellar nuclei of CbV","CbVN",255,89,224,1073,11,8,3,1073,"","","3231"
5084,5083,"intergeniculate leaflet","IGL",230,211,115,722,11,8,3,722,"","","3232"
5086,5085,"intermediate stratum of SePal","SePali",255,136,51,216,10,8,3,216,"","","3233"
5088,5087,"JcPV part of the periaqueductal gray","JcPV-PAG",217,157,65,819,11,8,3,819,"","","3234"
5090,5089,"periventricular stratum of my1BL","my1BLp",251,255,140,1626,10,8,3,1626,"","","3235"
5092,5091,"r2 part of lateral lemniscal nuclear complex","r2LL",197,115,255,1257,11,8,3,1257,"","","3236"
5094,5093,"retromammillary area, superficial part","RMS",237,47,143,548,11,8,3,548,"","","3237"
5096,5095,"caudal septocommissural area","CSCom",237,61,47,157,8,8,3,157,"","","3238"
5098,5097,"intermediate part of r1B","r1BI",235,166,255,1204,7,8,3,1204,"","","3239"
5100,5099,"r3 part of choroid tela","r3Ch",157,110,234,1305,11,8,3,1305,"","","3240"
5102,5101,"mantle zone of r9BI","r9BIm",166,244,255,1545,9,8,3,1545,"","","3241"
5104,5103,"r2 part of superior vestibular nucleus","r2SuVe",159,64,255,1243,11,8,3,1243,"","","3242"
5106,5105,"layer 1 of VPrP cortex","VPrP1",181,93,60,328,11,8,3,328,"","","3243"
5108,5107,"lateral olfactory tract","lot",204,204,204,1653,12,8,3,1653,"","","3244"
5110,5109,"pallial septum","SePall",230,81,58,444,7,8,3,444,"","","3245"
5112,5111,"superficial stratum of my1BL","my1BLs",251,255,140,1628,10,8,3,1628,"","","3246"
5114,5113,"cerebellar choroid tela","CbCh",217,110,255,1143,11,8,3,1143,"","","3247"
5116,5115,"mantle zone of SePal","SePalm",255,136,51,213,9,8,3,213,"","","3248"
5118,5117,"ascending trigeminal tract","a5t",204,204,204,1693,12,8,3,1693,"","","3249"
5120,5119,"layer 3 of VPrP cortex","VPrP3",181,93,60,330,11,8,3,330,"","","3250"
5122,5121,"r11 part of the accessory motor nucleus (postmigratory position)","r11-11M",115,255,186,1594,11,8,3,1594,"","","3251"
5124,5123,"lateral part of r1B","r1BL",228,140,255,1188,7,8,3,1188,"","","3252"
5126,5125,"accessory nerve rootlet in r11","r11-11N",89,255,175,1592,9,8,3,1592,"","","3253"
5128,5127,"medial part of r1B","r1BM",247,191,255,1217,7,8,3,1217,"","","3254"
5130,5129,"periventricular stratum of r9BI","r9BIp",166,244,255,1546,10,8,3,1546,"","","3255"
5132,5131,"ventricular zone of my1BL","my1BLv",251,255,140,1624,9,8,3,1624,"","","3256"
5134,5133,"intermediate stratum of AmPal","APali",255,117,43,278,10,8,3,278,"","","3257"
5136,5135,"intermediate (interpositus) cerebellar nucleus","Int",220,38,255,1155,12,8,3,1155,"","","3258"
5138,5137,"periventricular stratum of SePal","SePalp",255,136,51,214,10,8,3,214,"","","3259"
5140,5139,"r2 part of median raphe nucleus","r2MnR",222,191,255,1295,11,8,3,1295,"","","3260"
5142,5141,"anteroventral nucleus","AV",191,172,77,659,12,8,3,659,"","","3261"
5144,5143,"ventricles, alar plate of p1","v_p1A",237,180,92,1736,5,8,3,1736,"","","3262"
5146,5145,"r3 part of cochlear sensory column","r3Co",86,38,255,1307,7,8,3,1307,"","","3263"
5148,5147,"superficial stratum of r9BI","r9BIs",166,244,255,1548,10,8,3,1548,"","","3264"
5150,5149,"ventricles, basal plate of p1","v_p1B",237,172,92,1738,5,8,3,1738,"","","3265"
5152,5151,"pararubral nucleus, m1 part","m1PaR",0,217,54,980,11,8,3,980,"","","3266"
5154,5153,"central subpallium","CSPall",255,216,135,230,7,8,3,230,"","","3267"
5156,5155,"trochlear nucleus","4M",255,191,251,1130,11,8,3,1130,"","","3268"
5158,5157,"r4 part of parvicellular reticular formation, part alpha","r4PCRtA",115,115,255,1371,11,8,3,1371,"","","3269"
5160,5159,"superficial stratum of SePal","SePals",255,136,51,218,10,8,3,218,"","","3270"
5162,5161,"r6 part of the trigeminal column","r6Tr",89,153,255,1440,7,8,3,1440,"","","3271"
5164,5163,"mantle zone of AmPal","APalm",255,117,43,275,9,8,3,275,"","","3272"
5166,5165,"trochlear (pathetic) nerve root","4N",247,93,255,1042,9,8,3,1042,"","","3273"
5168,5167,"ventricles, r8 alar plate","v_r8A",93,219,255,1802,5,8,3,1802,"","","3274"
5170,5169,"tuber cinereum area","TC",209,41,164,99,11,8,3,99,"","","3275"
5172,5171,"ventricular zone of r9BI","r9BIv",166,244,255,1544,9,8,3,1544,"","","3276"
5174,5173,"ventricles, r8 basal plate","v_r8B",93,226,255,1803,5,8,3,1803,"","","3277"
5176,5175,"intermediate stratum of PO2","PO2i",209,42,164,44,10,8,3,44,"","","3278"
5178,5177,"isthmic basolateral part of the periaqueductal gray","isBL-PAG",255,140,234,1106,11,8,3,1106,"","","3279"
5180,5179,"PcPD part of the periaqueductal gray","PcPD-PAG",179,127,45,770,11,8,3,770,"","","3280"
5182,5181,"r10 part of the trigeminal column","r10Tr",89,255,241,1561,7,8,3,1561,"","","3281"
5184,5183,"bed of the intercollicular commissure","BICC",0,230,95,899,11,8,3,899,"","","3282"
5186,5185,"ventricular zone of SePal","SePalv",255,136,51,212,9,8,3,212,"","","3283"
5188,5187,"ventricles, r10 alar plate","v_r10A",93,255,225,1812,5,8,3,1812,"","","3284"
5190,5189,"ventricles, floor plate of p1","v_p1F",237,165,92,1739,5,8,3,1739,"","","3285"
5192,5191,"dorsal part of CoP","CoPD",217,156,65,825,7,8,3,825,"","","3286"
5194,5193,"periventricular stratum of AmPal","APalp",255,117,43,276,10,8,3,276,"","","3287"
5196,5195,"ventricles, r10 basal plate","v_r10B",93,255,216,1813,5,8,3,1813,"","","3288"
5198,5197,"amygdalopiriform area","APir",181,93,60,338,11,8,3,338,"","","3289"
5200,5199,"intermediate white layer of SC","InWh",50,223,106,930,11,8,3,930,"","","3290"
5202,5201,"tectal gray formation","TG",0,223,72,911,7,8,3,911,"","","3291"
5204,5203,"molecular layer of CbCx","Mol",220,38,255,1173,12,8,3,1173,"","","3292"
5206,5205,"ventricles, r8 floor plate","v_r8F",93,235,255,1804,5,8,3,1804,"","","3293"
5208,5207,"superficial stratum of AmPal","APals",255,117,43,280,10,8,3,280,"","","3294"
5210,5209,"mantle zone of PO2","PO2m",209,42,164,37,9,8,3,37,"","","3295"
5212,5211,"superficial layers of TG","TGS",0,223,72,920,11,8,3,920,"","","3296"
5214,5213,"ventrolateral periolivary nucleus","LVPO",115,115,255,1373,11,8,3,1373,"","","3297"
5216,5215,"ventricles, r10 floor plate","v_r10F",93,255,208,1814,5,8,3,1814,"","","3298"
5218,5217,"PcPV part of the periaqueductal gray","PcPV-PAG",204,161,92,789,11,8,3,789,"","","3299"
5220,5219,"ventricular zone of AmPal","APalv",255,117,43,274,9,8,3,274,"","","3300"
5222,5221,"periventricular stratum of PO2","PO2p",209,42,164,38,10,8,3,38,"","","3301"
5224,5223,"intermediate stratum of r4BM","r4BMi",191,193,255,1400,10,8,3,1400,"","","3302"
5226,5225,"ventral tier of thalamus","VTTh",230,206,92,700,7,8,3,700,"","","3303"
5228,5227,"basal lateral reticular formation of midbrain","m1BLRt",0,242,60,966,11,8,3,966,"","","3304"
5230,5229,"lateral part of CoP","CoPL",230,175,92,837,7,8,3,837,"","","3305"
5232,5231,"ventromedial periolivary nucleus","MVPO",115,115,255,1374,11,8,3,1374,"","","3306"
5234,5233,"r3 part of vestibular sensory column","r3Ve",108,64,255,1310,7,8,3,1310,"","","3307"
5236,5235,"interstitial nucleus of the zona limitans","IZL",230,211,115,720,11,8,3,720,"","","3308"
5238,5237,"ganglion cells","GC",237,47,186,86,12,8,3,86,"","","3309"
5240,5239,"intermediate stratum of r5BM","r5BMi",191,206,255,1432,10,8,3,1432,"","","3310"
5242,5241,"horizontal nucleus of the diagonal band, transitional part","HDBT",255,136,51,210,11,8,3,210,"","","3311"
5244,5243,"p1 part of the pre-Edinger-Westphal nucleus","p1PEW",237,172,92,874,11,8,3,874,"","","3312"
5246,5245,"taenia tecta (precommissural hippocampus)","TTe",255,153,187,427,8,8,3,427,"","","3313"
5248,5247,"superficial stratum of PO2","PO2s",209,42,164,46,10,8,3,46,"","","3314"
5250,5249,"mantle zone of r4BM","r4BMm",191,193,255,1397,9,8,3,1397,"","","3315"
5252,5251,"paraflocculus","PFl",220,38,255,1171,12,8,3,1171,"","","3316"
5254,5253,"ventricular zone of isR","isRv",247,93,255,1040,9,8,3,1040,"","","3317"
5256,5255,"intermediate stratum of RHyB-M","RHyB-Mi",209,21,161,144,10,8,3,144,"","","3318"
5258,5257,"ventricles, roof plate of p1","v_p1R",237,189,92,1735,5,8,3,1735,"","","3319"
5260,5259,"temporotympanic muscle trigeminal motor cell group","5TT",197,115,255,1254,12,8,3,1254,"","","3320"
5262,5261,"intermediodorsal nucleus","IMD",191,172,77,648,11,8,3,648,"","","3321"
5264,5263,"ventricular zone of PO2","PO2v",209,42,164,36,9,8,3,36,"","","3322"
5266,5265,"intermediate stratum of JcPV","JcPVi",217,157,65,820,10,8,3,820,"","","3323"
5268,5267,"r1 basomedial central gray","r1BMCG",247,191,255,1221,11,8,3,1221,"","","3324"
5270,5269,"dorsal paracommissural tectal nucleus","DPaC",49,198,98,909,11,8,3,909,"","","3325"
5272,5271,"r6 alar plate","r6A",110,161,255,1437,5,8,3,1437,"","","3326"
5274,5273,"mantle zone of r5BM","r5BMm",191,206,255,1430,9,8,3,1430,"","","3327"
5276,5275,"OB outer plexiform layer","OB-OPlL",181,93,60,305,11,8,3,305,"","","3328"
5278,5277,"r8 portion of vagal dorsal motor nucleus","r8-10DM",115,213,255,1504,11,8,3,1504,"","","3329"
5280,5279,"periventricular stratum of r4BM","r4BMp",191,193,255,1398,10,8,3,1398,"","","3330"
5282,5281,"ventropallial amygdalopiriform area","VAP",176,102,74,331,8,8,3,331,"","","3331"
5284,5283,"r6 basal plate","r6B",110,169,255,1446,5,8,3,1446,"","","3332"
5286,5285,"intermediate stratum of cerebellar vermis","CbVi",255,89,224,1072,10,8,3,1072,"","","3333"
5288,5287,"subfornical organ, circumventricular ependymal specialization","SFOe",237,104,92,159,11,8,3,159,"","","3334"
5290,5289,"decussation of scp","dscp",204,204,204,1676,12,8,3,1676,"","","3335"
5292,5291,"mantle zone of RHyB-M","RHyB-Mm",209,21,161,141,9,8,3,141,"","","3336"
5294,5293,"ventricles, r8 roof plate","v_r8R",93,210,255,1801,5,8,3,1801,"","","3337"
5296,5295,"taenia tecta","TT",255,112,160,435,11,8,3,435,"","","3338"
5298,5297,"navicular nucleus","Nv",181,93,60,318,11,8,3,318,"","","3339"
5300,5299,"intermediate stratum of the IG","IGi",255,112,160,425,10,8,3,425,"","","3340"
5302,5301,"superficial stratum of r4BM","r4BMs",191,193,255,1403,10,8,3,1403,"","","3341"
5304,5303,"mantle zone of JcPV","JcPVm",217,157,65,817,9,8,3,817,"","","3342"
5306,5305,"nucleus subcoeruleus, alpha part","SubCA",190,140,255,1268,11,8,3,1268,"","","3343"
5308,5307,"ventricles, r10 roof plate","v_r10R",93,255,233,1811,5,8,3,1811,"","","3344"
5310,5309,"periventricular stratum of r5BM","r5BMp",191,206,255,1431,10,8,3,1431,"","","3345"
5312,5311,"ventral part of CoP","CoPV",242,194,121,847,7,8,3,847,"","","3346"
5314,5313,"periventricular stratum of RHyB-M","RHyB-Mp",209,21,161,142,10,8,3,142,"","","3347"
5316,5315,"intermediate stratum of CSPa","CSPai",204,61,128,483,10,8,3,483,"","","3348"
5318,5317,"lateral wings of the dorsal raphe nucleus, isthmic part","isDRW",255,140,234,1108,11,8,3,1108,"","","3349"
5320,5319,"mantle zone of cerebellar vermis","CbVm",255,89,224,1069,9,8,3,1069,"","","3350"
5322,5321,"rostral supraoptic nucleus","RSO",237,47,186,68,11,8,3,68,"","","3351"
5324,5323,"superficial cuneiform nucleus","CnFS",0,223,0,1012,11,8,3,1012,"","","3352"
5326,5325,"r6 floor plate","r6F",110,177,255,1465,5,8,3,1465,"","","3353"
5328,5327,"rostral secondary prosencephalon","RSP",237,92,216,5,3,8,3,5,"","","3354"
5330,5329,"ventricular zone of r4BM","r4BMv",191,193,255,1396,9,8,3,1396,"","","3355"
5332,5331,"mantle zone of the IG","IGm",255,112,160,423,9,8,3,423,"","","3356"
5334,5333,"periventricular stratum of JcPV","JcPVp",217,157,65,818,10,8,3,818,"","","3357"
5336,5335,"anterior commissure","ac",204,204,204,1646,12,8,3,1646,"","","3358"
5338,5337,"p3 portion of paranigral nucleus","p3PN",237,236,92,606,11,8,3,606,"","","3359"
5340,5339,"intermediate stratum of r10BM","r10BMi",191,255,242,1584,10,8,3,1584,"","","3360"
5342,5341,"liminar part of alar r1","r1Lim",232,115,255,1181,7,8,3,1181,"","","3361"
5344,5343,"superficial stratum of RHyB-M","RHyB-Ms",209,21,161,146,10,8,3,146,"","","3362"
5346,5345,"nucleus subcoeruleus, dorsal part","SubCD",190,140,255,1269,11,8,3,1269,"","","3363"
5348,5347,"periventricular stratum of cerebellar vermis","CbVp",255,89,224,1070,10,8,3,1070,"","","3364"
5350,5349,"superficial stratum of r5BM","r5BMs",191,206,255,1433,10,8,3,1433,"","","3365"
5352,5351,"mantle zone of CSPa","CSPam",204,61,128,479,9,8,3,479,"","","3366"
5354,5353,"ventricles, prosomere 1","v_p1",237,177,92,1733,3,8,3,1733,"","","3367"
5356,5355,"periventricular stratum of the IG","IGp",255,112,160,424,10,8,3,424,"","","3368"
5358,5357,"superficial stratum of JcPV","JcPVs",217,157,65,822,10,8,3,822,"","","3369"
5360,5359,"cerebellar commissure","cbc",204,204,204,1697,12,8,3,1697,"","","3370"
5362,5361,"ventricles, prosomere 2","v_p2",231,205,92,1726,3,8,3,1726,"","","3371"
5364,5363,"ventricular zone of RHyB-M","RHyB-Mv",209,21,161,140,9,8,3,140,"","","3372"
5366,5365,"superficial stratum of cerebellar vermis","CbVs",255,89,224,1078,10,8,3,1078,"","","3373"
5368,5367,"ventricular zone of r5BM","r5BMv",191,206,255,1429,9,8,3,1429,"","","3374"
5370,5369,"ventricles, prosomere 3","v_p3",234,237,92,1719,3,8,3,1719,"","","3375"
5372,5371,"white matter of cerebellar vermis","CbVWM",255,89,224,1071,11,8,3,1071,"","","3376"
5374,5373,"internal granular layer of CbCx","IGr",220,38,255,1175,12,8,3,1175,"","","3377"
5376,5375,"mantle zone of r10BM","r10BMm",191,255,242,1581,9,8,3,1581,"","","3378"
5378,5377,"alar part of peduncular hypothalamus","PHyA",237,92,152,458,5,8,3,458,"","","3379"
5380,5379,"periventricular stratum of CSPa","CSPap",204,61,128,480,10,8,3,480,"","","3380"
5382,5381,"intermediate stratum of TG","TGi",0,223,72,917,10,8,3,917,"","","3381"
5384,5383,"subfornical organ, periventricular (neuronal) portion","SFOp",237,104,92,162,11,8,3,162,"","","3382"
5386,5385,"spinal cord","SpC",255,255,93,1616,1,8,3,1616,"","","3383"
5388,5387,"superficial stratum of the IG","IGs",255,112,160,426,10,8,3,426,"","","3384"
5390,5389,"ventricular zone of JcPV","JcPVv",217,157,65,816,9,8,3,816,"","","3385"
5392,5391,"basal peduncular hypothalamus","PHyB",237,92,177,488,5,8,3,488,"","","3386"
5394,5393,"medial habenular nucleus","MHb",236,208,77,627,11,8,3,627,"","","3387"
5396,5395,"ventricles, rhombomere 10","v_r10",92,237,206,1810,3,8,3,1810,"","","3388"
5398,5397,"anterior pretectal nucleus, dorsal superficial part","APTDS",191,143,67,784,11,8,3,784,"","","3389"
5400,5399,"ventricular zone of cerebellar vermis","CbVv",255,89,224,1068,9,8,3,1068,"","","3390"
5402,5401,"ventricles, rhombomere 11","v_r11",92,237,176,1815,3,8,3,1815,"","","3391"
5404,5403,"periventricular stratum of r10BM","r10BMp",191,255,242,1582,10,8,3,1582,"","","3392"
5406,5405,"superficial stratum of CSPa","CSPas",204,61,128,486,10,8,3,486,"","","3393"
5408,5407,"ventricular zone of the IG","IGv",255,112,160,422,9,8,3,422,"","","3394"
5410,5409,"lobule 2 of cerebellar vermis","2Cb",255,89,224,1081,12,8,3,1081,"","","3395"
5412,5411,"mantle zone of TG","TGm",0,223,72,913,9,8,3,913,"","","3396"
5414,5413,"floor of peduncular hypothalamus","PHyF",237,92,165,539,5,8,3,539,"","","3397"
5416,5415,"anterior nuclei","A",191,172,77,656,11,8,3,656,"","","3398"
5418,5417,"posteromedial cortical amygdaloid area","PMCoA",181,93,60,344,11,8,3,344,"","","3399"
5420,5419,"temporal muscle trigeminal motor cell group","5Te",197,115,255,1252,12,8,3,1252,"","","3400"
5422,5421,"superficial stratum of r10BM","r10BMs",191,255,242,1585,10,8,3,1585,"","","3401"
5424,5423,"subpretectal nucleus","SPT",242,194,121,853,11,8,3,853,"","","3402"
5426,5425,"r6 roof plate","r6R",110,155,255,1436,5,8,3,1436,"","","3403"
5428,5427,"ventricular zone of CSPa","CSPav",204,61,128,478,9,8,3,478,"","","3404"
5430,5429,"bed nucleus of the anterior commissure","BAC",255,136,51,208,11,8,3,208,"","","3405"
5432,5431,"m1F part of the periaqueductal gray","m1F-PAG",64,255,96,989,11,8,3,989,"","","3406"
5434,5433,"periventricular stratum of TG","TGp",0,223,72,914,10,8,3,914,"","","3407"
5436,5435,"terete nucleus","Te",179,35,120,519,11,8,3,519,"","","3408"
5438,5437,"periventricular domain associated to VMH","VMHp",209,41,167,114,11,8,3,114,"","","3409"
5440,5439,"diencephalon","D",237,209,92,549,2,8,3,549,"","","3410"
5442,5441,"magnocellular interstitial nucleus of the posterior commissure","MCMC",242,194,121,854,11,8,3,854,"","","3411"
5444,5443,"ventricular zone of r10BM","r10BMv",191,255,242,1580,9,8,3,1580,"","","3412"
5446,5445,"ventricles, pontine hindbrain (pons proper)","v_PH",116,93,255,1772,2,8,3,1772,"","","3413"
5448,5447,"alar plate of m1","m1A",64,255,126,900,5,8,3,900,"","","3414"
5450,5449,"forebrain","F",237,144,92,3,1,8,3,3,"","","3415"
5452,5451,"thalamus","Th",237,217,92,615,4,8,3,615,"","","3416"
5454,5453,"basal plate of m1","m1B",0,230,57,959,5,8,3,959,"","","3417"
5456,5455,"superficial stratum of TG","TGs",0,223,72,919,10,8,3,919,"","","3418"
5458,5457,"subcommissural organ","SCO",217,173,84,759,11,8,3,759,"","","3419"
5460,5459,"hindbrain","H",93,113,255,1036,1,8,3,1036,"","","3420"
5462,5461,"intermediate part of r3B","r3BI",178,166,255,1334,7,8,3,1334,"","","3421"
5464,5463,"mesomere 1","m1",31,242,92,892,3,8,3,892,"","","3422"
5466,5465,"intermediate stratum of r1BL","r1BLi",228,140,255,1196,10,8,3,1196,"","","3423"
5468,5467,"mesomere 2 (preisthmus)","m2",39,242,30,994,3,8,3,994,"","","3424"
